Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"category:bandit camp (wilderness)","Bandit Camp (Wilderness)","category",,,,,,,,,10,0,5,0,0,0,0.0001469997378459198,0.00007764845047308417
"page:bandit camp (wilderness)","Bandit Camp (Wilderness)","page","location","location","https://oldschool.runescape.wiki/w/Bandit_Camp_(Wilderness)","2002-02-27",,"false",,,35,11,80,15,35,5,0.000662958866852713,0.0009149047019548452
"page:bandit camp mine","Bandit Camp mine","page","location","location","https://oldschool.runescape.wiki/w/Bandit_Camp_mine","2001-08-13",,"false",,,23,11,27,15,23,5,0.0002253450552866107,0.00025110196347489865
"page:bandit duty free","Bandit Duty Free","page","shop","shop","https://oldschool.runescape.wiki/w/Bandit_Duty_Free","2002-02-27",,"false",,,6,7,16,11.5,6,2,0.00011840395308818529,0.0001088369900175489
"page:bank booth","Bank booth","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bank_booth","2004-03-29",,"true",,,1,109,1,150.5,1,0,0.00018411538562149526,0.0010595802408700109
"category:content released in 2015","Content released in 2015","category",,,,,,,,,7,0,3.5,0,0,0,0.00013601818234365494,0.00007764845047308417
"category:content released in 2025","Content released in 2025","category",,,,,,,,,15,0,7.5,0,0,0,0.00011825323571573654,0.00007764845047308417
"action:bank","Bank","action",,,,,,,,,55,0,87.5,0,0,0,0.00046404392207903143,0.00007764845047308417
"action:collect","Collect","action",,,,,,,,,80,0,125,0,0,0,0.0005499081162363424,0.00007764845047308417
"action:deposit-box","Deposit-box","action",,,,,,,,,9,0,14,0,0,0,0.00010339947457864075,0.00007764845047308417
"page:bank chest","bank chest","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bank_chest","2003-04-14",,"true",,,10,83,22,106,10,0,0.0002795457442027037,0.0011762131081864964
"category:content released in 2017","Content released in 2017","category",,,,,,,,,22,0,11,0,0,0,0.00016794359411122936,0.00007764845047308417
"category:content released in 2023","Content released in 2023","category",,,,,,,,,12,0,6,0,0,0,0.0001216527290470225,0.00007764845047308417
"category:bank","Bank","category",,,,,,,,,1,0,0.5,0,0,0,0.0000899623340558828,0.00007764845047308417
"page:bank note","Bank note","page","item","item","https://oldschool.runescape.wiki/w/Bank_note","2004-02-10",,"false","true","false",97,9,103,7,97,2,0.0007846083557243766,0.002310427760445104
"page:bank table","Bank table","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bank_table","2004-03-29",,"false",,,0,9,0,8,0,4,0.00008884151385506988,0.00007764845047308417
"page:banker","Banker","page","npc","npc","https://oldschool.runescape.wiki/w/Banker","2001-01-23",,"false",,,43,9,61,9,43,0,0.0007535040061751792,0.0020379858082438247
"category:bankers","Bankers","category",,,,,,,,,9,0,4.5,0,0,0,0.00017117394409803228,0.00007764845047308417
"page:banker (al kharid)","Banker (Al Kharid)","page","npc","npc","https://oldschool.runescape.wiki/w/Banker_(Al_Kharid)","2002-02-27",,"false",,,22,11,22,21.5,22,3,0.00021090191917330083,0.0002967801721317073
"page:banker (canifis)","Banker (Canifis)","page","npc","npc","https://oldschool.runescape.wiki/w/Banker_(Canifis)","2004-06-29",,"false",,,19,9,23,12.5,19,1,0.0003957829471300738,0.0008634730885815466
"category:canifis","Canifis","category",,,,,,,,,18,0,9,0,0,0,0.0002991859517473809,0.00007764845047308417
"page:banker (shilo village)","Banker (Shilo Village)","page","npc","npc","https://oldschool.runescape.wiki/w/Banker_(Shilo_Village)","2003-01-27",,"true",,,11,12,15,15.5,11,4,0.00014550849459167597,0.00015609581475885265
"category:shilo village (location)","Shilo Village (location)","category",,,,,,,,,17,0,8.5,0,0,0,0.00012486289129672083,0.00007764845047308417
"page:banker (tutorial island)","Banker (Tutorial Island)","page","npc","npc","https://oldschool.runescape.wiki/w/Banker_(Tutorial_Island)","2004-03-29",,"false",,,21,9,25,10.5,21,3,0.0002352690923820358,0.0003822871383629826
"category:tutorial island","Tutorial Island","category",,,,,,,,,23,0,11.5,0,0,0,0.00016787645385430908,0.00007764845047308417
"page:banker (zanaris)","Banker (Zanaris)","page","npc","npc","https://oldschool.runescape.wiki/w/Banker_(Zanaris)","2002-02-27",,"true",,,15,12,19,15.5,15,4,0.00017774456462848201,0.0002500198985168762
"category:zanaris","Zanaris","category",,,,,,,,,21,0,10.5,0,0,0,0.000169703637816684,0.00007764845047308417
"page:bar pumps","Bar pumps","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bar_pumps","2004-03-29",,"false",,,0,10,0,6.5,0,0,0.00008884151385506988,0.00007764845047308417
"category:bars and inns","Bars and inns","category",,,,,,,,,17,0,8.5,0,0,0,0.00012575855544657454,0.00007764845047308417
"page:baraek","Baraek","page","npc","npc","https://oldschool.runescape.wiki/w/Baraek","2001-01-04",,"false",,,55,16,67,14,55,2,0.0005304810620706486,0.0013238453958974168
"category:shield of arrav","Shield of Arrav","category",,,,,,,,,23,0,11.5,0,0,0,0.0002232610671247808,0.00007764845047308417
"page:barb bolttips","Barb bolttips","page","item","item","https://oldschool.runescape.wiki/w/Barb_bolttips","2004-03-29",,"true","true","false",17,11,28,11,16,2,0.0003105250441656312,0.0004926262978155308
"category:bolts","Bolts","category",,,,,,,,,7,0,3.5,0,0,0,0.0001132214869585774,0.00007764845047308417
"page:barbarian (historical)","Barbarian (historical)","page","monster","monster","https://oldschool.runescape.wiki/w/Barbarian_(historical)","2001-01-04","2007-01-04","false",,,0,6,0,3.5,0,1,0.00008884151385506988,0.00007764845047308417
"page:barbarian guard","Barbarian guard","page","npc","npc","https://oldschool.runescape.wiki/w/Barbarian_guard","2002-03-25",,"true",,,26,12,32,23,26,2,0.0002819004300663436,0.0005847979259807096
"action:toggle-vials","Toggle-vials","action",,,,,,,,,2,0,3.5,0,0,0,0.00012530472165718767,0.00007764845047308417
"page:barbarian outpost","Barbarian Outpost","page","location","location","https://oldschool.runescape.wiki/w/Barbarian_Outpost","2002-03-25",,"true",,,33,8,100,4,32,0,0.0005620004993903944,0.0008178077428542183
"category:barbarian assault","Barbarian Assault","category",,,,,,,,,1,0,0.5,0,0,0,0.00014855406691531022,0.00007764845047308417
"category:scorpion catcher","Scorpion Catcher","category",,,,,,,,,8,0,4,0,0,0,0.00015829293432583549,0.00007764845047308417
"category:legends' guild","Legends' Guild","category",,,,,,,,,17,0,8.5,0,0,0,0.0002144145847874745,0.00007764845047308417
"category:quest locations","Quest locations","category",,,,,,,,,28,0,14,0,0,0,0.00024446668377608755,0.00007764845047308417
"page:barbarian outpost agility course","Barbarian Outpost Agility Course","page","location","location","https://oldschool.runescape.wiki/w/Barbarian_Outpost_Agility_Course","2002-12-12",,"true",,,28,14,69,23,28,6,0.0003075217869161303,0.0003216487157140845
"category:agility courses","Agility courses","category",,,,,,,,,5,0,2.5,0,0,0,0.00011489115592549121,0.00007764845047308417
"page:barbarian village","Barbarian Village","page","location","location","https://oldschool.runescape.wiki/w/Barbarian_Village","2001-01-04",,"false",,,33,7,123,8.5,33,2,0.0010666109030352006,0.002740165951611701
"category:barbarian village","Barbarian Village","category",,,,,,,,,9,0,4.5,0,0,0,0.0001568103714235492,0.00007764845047308417
"category:misthalin","Misthalin","category",,,,,,,,,10,0,5,0,0,0,0.0003371019136103866,0.00007764845047308417
"page:barbarian village mine","Barbarian Village mine","page","location","location","https://oldschool.runescape.wiki/w/Barbarian_Village_mine","2001-01-04",,"false",,,12,8,12,12,12,2,0.00012779497461572848,0.00012193768643284356
"page:barbarian woman (historical)","Barbarian woman (historical)","page","monster","monster","https://oldschool.runescape.wiki/w/Barbarian_woman_(historical)","2004-03-29","2007-05-29","false",,,0,8,0,11.5,0,3,0.00008884151385506988,0.00007764845047308417
"page:barbed bolts","Barbed bolts","page","item","item","https://oldschool.runescape.wiki/w/Barbed_bolts","2004-03-29",,"true","true","true",12,18,15,23.5,12,3,0.00017829590706370222,0.0003180349995410946
"page:barcrawl card","Barcrawl card","page","item","item","https://oldschool.runescape.wiki/w/Barcrawl_card","2002-03-25",,"true","false","false",16,15,16,27,16,7,0.00018700617906879533,0.0003077290004915704
"page:bark sample","Bark sample","page","item","item","https://oldschool.runescape.wiki/w/Bark_sample","2002-12-12",,"true","false","false",23,9,26,6.5,23,1,0.0002516725306268361,0.00040595600522034305
"page:barker","Barker","page","npc","npc","https://oldschool.runescape.wiki/w/Barker","2004-06-29",,"true",,,28,9,110,7.5,28,0,0.0008876947943717347,0.0022376681649116897
"page:barkers' haberdashery","Barkers' Haberdashery","page","shop","shop","https://oldschool.runescape.wiki/w/Barkers'_Haberdashery","2004-06-29",,"true",,,25,6,100,11,25,2,0.00044827962694114906,0.0012805883289936453
"page:barmaid (historical)","Barmaid (historical)","page","npc","npc","https://oldschool.runescape.wiki/w/Barmaid_(historical)","2001-04-06","2006-02-20","false",,,0,11,0,12,0,4,0.00008884151385506988,0.00007764845047308417
"page:barman (blurberry bar)","Barman (Blurberry Bar)","page","npc","npc","https://oldschool.runescape.wiki/w/Barman_(Blurberry_Bar)","2002-12-12",,"true",,,21,8,31,7.5,21,1,0.00034279120052539203,0.0006120342113041624
"page:barman (unused)","Barman (unused)","page","npc","npc","https://oldschool.runescape.wiki/w/Barman_(unused)","2004-03-29",,,,,0,3,0,1.5,0,0,0.00008884151385506988,0.00007764845047308417
"page:baroque","Baroque","page","music","music","https://oldschool.runescape.wiki/w/Baroque","2004-03-15",,"true",,,1,6,5,7.5,1,1,0.0004056445222380626,0.0005550729795303264
"page:barrel (beer)","Barrel (beer)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(beer)","2002-02-27",,"false",,,7,9,7,15.5,7,3,0.00016085949959819784,0.0003040560153821752
"page:barrel (desert mining camp)","Barrel (Desert Mining Camp)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(Desert_Mining_Camp)","2003-04-14",,"true",,,0,13,0,19,0,2,0.00008884151385506988,0.00007764845047308417
"action:look-in","Look-in","action",,,,,,,,,2,0,3.5,0,0,0,0.00010275222457712962,0.00007764845047308417
"action:look in","Look in","action",,,,,,,,,2,0,3.5,0,0,0,0.00010275222457712962,0.00007764845047308417
"page:barrel (digsite)","Barrel (Digsite)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(Digsite)","2003-07-09",,"true",,,1,12,4,13,1,2,0.00009541847663691397,0.0000855767612573022
"page:barrel (fishing trawler)","Barrel (Fishing Trawler)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(Fishing_Trawler)","2003-07-28",,"true",,,0,7,0,5.5,0,1,0.00008884151385506988,0.00007764845047308417
"action:climb-on","Climb-on","action",,,,,,,,,1,0,2,0,0,0,0.00011630161813757742,0.00007764845047308417
"page:barrel (god staves)","Barrel (god staves)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(god_staves)","2004-03-29",,"true",,,5,6,5,4.5,5,0,0.00012897067943681378,0.00029904923706923584
"category:mage arena","Mage Arena","category",,,,,,,,,23,0,11.5,0,0,0,0.00019603094732628968,0.00007764845047308417
"page:barrel (lumber yard)","Barrel (Lumber Yard)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(Lumber_Yard)","2003-07-28",,"false",,,0,6,0,4.5,0,0,0.00008884151385506988,0.00007764845047308417
"category:gertrude's cat","Gertrude's Cat","category",,,,,,,,,13,0,6.5,0,0,0,0.0001370711541625278,0.00007764845047308417
"page:barrel (plague city)","Barrel (Plague City)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(Plague_City)","2002-08-27",,"false",,,0,11,0,12.5,0,5,0.00008884151385506988,0.00007764845047308417
"page:barrel (shaman caves)","Barrel (Shaman Caves)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_(Shaman_Caves)","2003-08-20",,"true",,,13,8,40,6.5,13,2,0.00025015318794346827,0.00034739444331195686
"action:smash","Smash","action",,,,,,,,,2,0,4,0,0,0,0.00016243000856537592,0.00007764845047308417
"page:barrel (the tourist trap)","Barrel (The Tourist Trap)","page","item","item","https://oldschool.runescape.wiki/w/Barrel_(The_Tourist_Trap)","2003-04-14",,"true","false","false",21,12,21,16,21,5,0.00018505586048864653,0.0002216161182313031
"page:barrel of flour (sinclair mansion)","Barrel of flour (Sinclair Mansion)","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barrel_of_flour_(Sinclair_Mansion)","2003-06-09",,"true",,,4,7,16,5.5,4,1,0.00012461079166236204,0.0001207366395038489
"action:take-from","Take-from","action",,,,,,,,,3,0,6,0,0,0,0.00019716412517700174,0.00007764845047308417
"page:barstool","Barstool","page","scenery","scenery","https://oldschool.runescape.wiki/w/Barstool","2004-03-29",,"false",,,0,5,0,4,0,0,0.00008884151385506988,0.00007764845047308417
"page:bartender (blue moon inn)","Bartender (Blue Moon Inn)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Blue_Moon_Inn)","2001-01-04",,"false",,,46,17,56,20,46,8,0.00038839116924157776,0.0007408287962241657
"page:bartender (dancing donkey inn)","Bartender (Dancing Donkey Inn)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Dancing_Donkey_Inn)","2002-10-23",,"false",,,1,11,5,9.5,1,5,0.00010217299367481602,0.00009084805011357274
"page:bartender (dead man's chest)","Bartender (Dead Man's Chest)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Dead_Man's_Chest)","2002-02-27",,"true",,,27,13,34,14.5,27,5,0.0002123190597577102,0.0002915380962583453
"page:bartender (dragon inn)","Bartender (Dragon Inn)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Dragon_Inn)","2002-10-23",,"true",,,25,9,32,9.5,25,1,0.00021394109075291963,0.0003095786128950054
"category:zogre flesh eaters","Zogre Flesh Eaters","category",,,,,,,,,4,0,2,0,0,0,0.00010232643378803552,0.00007764845047308417
"category:yanille","Yanille","category",,,,,,,,,23,0,11.5,0,0,0,0.00014891797834788167,0.00007764845047308417
"page:bartender (flying horse inn)","Bartender (Flying Horse Inn)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Flying_Horse_Inn)","2002-05-08",,"true",,,39,12,46,13.5,39,4,0.00026075647122616335,0.000406756079669293
"page:bartender (forester's arms)","Bartender (Forester's Arms)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Forester's_Arms)","2002-03-25",,"true",,,19,9,23,11,19,2,0.00018447799247421637,0.00026122461211844106
"category:seers' village","Seers' Village","category",,,,,,,,,9,0,4.5,0,0,0,0.00011649363906261753,0.00007764845047308417
"page:bartender (jolly boar inn)","Bartender (Jolly Boar Inn)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Jolly_Boar_Inn)","2001-01-04",,"false",,,14,19,25,20,14,12,0.00015949968791893643,0.000226306524892602
"page:bartender (rusty anchor inn)","Bartender (Rusty Anchor Inn)","page","npc","npc","https://oldschool.runescape.wiki/w/Bartender_(Rusty_Anchor_Inn)","2001-04-06",,"true",,,21,16,25,13.5,21,8,0.00018701955021958744,0.0002973294759619589
"category:port sarim","Port Sarim","category",,,,,,,,,25,0,12.5,0,0,0,0.00016049916591234065,0.00007764845047308417
"page:bass","Bass","page","item","item|monster","https://oldschool.runescape.wiki/w/Bass","2002-02-27",,"true","true","false",16,17,36,12,16,1,0.00030279617552514914,0.0008115008122077801
"category:items exempt from grand exchange tax","Items exempt from Grand Exchange tax","category",,,,,,,,,29,0,14.5,0,0,0,0.00026755752022210885,0.00007764845047308417
"page:bat bones","Bat bones","page","item","item|monster|prayer","https://oldschool.runescape.wiki/w/Bat_bones","2002-02-27",,"true","true","false",15,15,35,10.5,14,0,0.00022681790253479625,0.0002598914058665464
"page:bath","Bath","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bath","2004-03-29",,"false",,,0,6,0,5,0,1,0.00008884151385506988,0.00007764845047308417
"page:bath pipes","Bath pipes","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bath_pipes","2004-03-03",,"false",,,3,7,3,6,3,2,0.00011419307441588487,0.0001257743131194904
"page:bathroom table","Bathroom table","page","scenery","scenery","https://oldschool.runescape.wiki/w/Bathroom_table","2004-03-29",,"false",,,0,6,0,5,0,1,0.00008884151385506988,0.00007764845047308417
"page:batta tin","batta tin","page","item","item","https://oldschool.runescape.wiki/w/Batta_tin","2004-03-29",,"true","true","false",14,9,43.5,6,11,0,0.00021745062761924428,0.0002725400434088623
"category:gnome cooking","Gnome cooking","category",,,,,,,,,106,0,53,0,0,0,0.0003374722635143384,0.00007764845047308417
"page:battered book","battered book","page","item","item","https://oldschool.runescape.wiki/w/Battered_book","2004-06-02",,"true","false","false",23,13,41.5,10.5,21,2,0.00035702810957061735,0.0005178721351617261
