Id,Label,kind,primaryType,types,url,dateAdded,dateRemoved,members,tradeable,equipable,indegree,outdegree,weightedIndegree,weightedOutdegree,pageLinkIndegree,pageLinkOutdegree,pageRank,pageLinkPageRank
"category:6 october updates","6 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000028126257257660817,0.00002436271913930712
"page:6 september","6 September","page","article","article","https://oldschool.runescape.wiki/w/6_September",,,,,,7,28,11,26.5,7,25,0.00005172836852855277,0.00005198746549574569
"category:6 september updates","6 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027733426490102742,0.00002436271913930712
"page:7 april","7 April","page","article","article","https://oldschool.runescape.wiki/w/7_April",,,,,,4,26,4,24.5,4,23,0.00003374031735003173,0.000031127783417970045
"category:7 april updates","7 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002748911174844749,0.00002436271913930712
"page:7 august","7 August","page","article","article","https://oldschool.runescape.wiki/w/7_August",,,,,,27,28,135,26.5,27,25,0.00007735012386560921,0.00007951093984817597
"category:7 august updates","7 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002814434140149989,0.00002436271913930712
"page:7 december","7 December","page","article","article","https://oldschool.runescape.wiki/w/7_December",,,,,,14,26,38,24.5,14,23,0.00005310690641538922,0.00005317621365893002
"category:7 december updates","7 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027825062817614282,0.00002436271913930712
"page:7 february","7 February","page","article","article","https://oldschool.runescape.wiki/w/7_February",,,,,,8,26,24,24.5,8,23,0.00004912101041702539,0.000053023391248735995
"category:7 february updates","7 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002775591973331377,0.00002436271913930712
"page:7 january","7 January","page","article","article","https://oldschool.runescape.wiki/w/7_January",,,,,,11,26,51,24.5,11,23,0.00008463889996896224,0.00009174922001854945
"category:7 january updates","7 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000028372046543827923,0.00002436271913930712
"page:7 july","7 July","page","article","article","https://oldschool.runescape.wiki/w/7_July",,,,,,5,28,13,26.5,5,25,0.00004924616122145761,0.000045444076518532884
"category:7 july updates","7 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027693617494284743,0.00002436271913930712
"page:7 june","7 June","page","article","article","https://oldschool.runescape.wiki/w/7_June",,,,,,6,28,6,26.5,6,25,0.00003933522092668301,0.000036622233163286926
"category:7 june updates","7 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027534668435935876,0.00002436271913930712
"page:7 march","7 March","page","article","article","https://oldschool.runescape.wiki/w/7_March",,,,,,6,28,14,26.5,6,25,0.00004443506447919483,0.00004221530234352944
"category:7 march updates","7 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027616458387005356,0.00002436271913930712
"page:7 may","7 May","page","article","article","https://oldschool.runescape.wiki/w/7_May",,,,,,84,26,356,24.5,84,23,0.00044880085101959975,0.0005557437946004583
"category:7 may updates","7 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003468914232001906,0.00002436271913930712
"page:7 november","7 November","page","article","article","https://oldschool.runescape.wiki/w/7_November",,,,,,4,28,11,26.5,4,25,0.00003785480053877008,0.00003471917898854624
"category:7 november updates","7 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027510925820254454,0.00002436271913930712
"page:7 october","7 October","page","article","article","https://oldschool.runescape.wiki/w/7_October",,,,,,0,28,0,26.5,0,25,0.00002690382053716503,0.00002436271913930712
"category:7 october updates","7 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002733529687589963,0.00002436271913930712
"page:7 september","7 September","page","article","article","https://oldschool.runescape.wiki/w/7_September",,,,,,28,26,99,24.5,28,23,0.00012317546631217022,0.00014434456525217436
"category:7 september updates","7 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.0000290405379945888,0.00002436271913930712
"page:8 april","8 April","page","article","article","https://oldschool.runescape.wiki/w/8_April",,,,,,5,28,5,26.5,5,25,0.00003348471021402752,0.00003073984115496452
"category:8 april updates","8 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027440839460349064,0.00002436271913930712
"page:8 august","8 August","page","article","article","https://oldschool.runescape.wiki/w/8_August",,,,,,2,28,2,26.5,2,25,0.00003660480846277167,0.00003414500068096618
"category:8 august updates","8 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027490878808609708,0.00002436271913930712
"page:8 december","8 December","page","article","article","https://oldschool.runescape.wiki/w/8_December",,,,,,22,28,105,26.5,22,25,0.00012145795773786091,0.00018073776036349614
"category:8 december updates","8 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002885173133399711,0.00002436271913930712
"page:8 february","8 February","page","article","article","https://oldschool.runescape.wiki/w/8_February",,,,,,2,28,6,26.5,2,25,0.000031191616653340167,0.0000283707687887611
"category:8 february updates","8 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027404063419147535,0.00002436271913930712
"page:8 january","8 January","page","article","article","https://oldschool.runescape.wiki/w/8_January",,,,,,3,28,10,26.5,3,25,0.00015987605061643497,0.00021920385559222503
"category:8 january updates","8 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000029467869280419098,0.00002436271913930712
"page:8 july","8 July","page","article","article","https://oldschool.runescape.wiki/w/8_July",,,,,,0,28,0,26.5,0,25,0.00002690382053716503,0.00002436271913930712
"category:8 july updates","8 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002733529687589963,0.00002436271913930712
"page:8 june","8 June","page","article","article","https://oldschool.runescape.wiki/w/8_June",,,,,,7,27,29,25.5,7,24,0.00005160144165235247,0.00005011422138624731
"category:8 june updates","8 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.0000277638445801316,0.00002436271913930712
"page:8 march","8 March","page","article","article","https://oldschool.runescape.wiki/w/8_March",,,,,,6,28,17,26.5,6,25,0.0000360753017936452,0.00003330791110522905
"category:8 march updates","8 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027482386682039794,0.00002436271913930712
"page:8 may","8 May","page","article","article","https://oldschool.runescape.wiki/w/8_May",,,,,,106,28,406,26.5,106,25,0.000840276185471344,0.0010052852962843062
"category:8 may updates","8 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00004037995094214448,0.00002436271913930712
"page:8 november","8 November","page","article","article","https://oldschool.runescape.wiki/w/8_November",,,,,,5,27,13,25.5,5,24,0.00003503614168348649,0.00003190199951534258
"category:8 november updates","8 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027487756208623667,0.00002436271913930712
"page:8 october","8 October","page","article","article","https://oldschool.runescape.wiki/w/8_October",,,,,,2,28,6,26.5,2,25,0.000031191616653340167,0.0000283707687887611
"category:8 october updates","8 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027404063419147535,0.00002436271913930712
"page:8 september","8 September","page","article","article","https://oldschool.runescape.wiki/w/8_September",,,,,,2,27,9,25.5,2,24,0.000037304296029253215,0.00003668261664125219
"category:8 september updates","8 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027525558774291118,0.00002436271913930712
"page:9 april","9 April","page","article","article","https://oldschool.runescape.wiki/w/9_April",,,,,,35,28,127,26.5,35,25,0.00014225445280805328,0.00017093689756885174
"category:9 april updates","9 April updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000029185260157828825,0.00002436271913930712
"page:9 august","9 August","page","article","article","https://oldschool.runescape.wiki/w/9_August",,,,,,99,28,403,26.5,99,25,0.0005656618885628533,0.0007016867251466932
"category:9 august updates","9 August updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003597575782270538,0.00002436271913930712
"page:9 december","9 December","page","article","article","https://oldschool.runescape.wiki/w/9_December",,,,,,8,28,22,26.5,8,25,0.000046441575619627875,0.00004501416728958299
"category:9 december updates","9 December updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027648638245536168,0.00002436271913930712
"page:9 february","9 February","page","article","article","https://oldschool.runescape.wiki/w/9_February",,,,,,2,28,6,26.5,2,25,0.00003074560388151863,0.000030204215557816602
"category:9 february updates","9 February updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027396910373759335,0.00002436271913930712
"page:9 january","9 January","page","article","article","https://oldschool.runescape.wiki/w/9_January",,,,,,2,28,2,26.5,2,25,0.00003584627659770245,0.00003261347586343273
"category:9 january updates","9 January updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027478713641552557,0.00002436271913930712
"page:9 july","9 July","page","article","article","https://oldschool.runescape.wiki/w/9_July",,,,,,81,28,349,26.5,81,25,0.0005586370994322209,0.0008749958437256085
"category:9 july updates","9 July updates","category",,,,,,,,,1,0,0.5,0,0,0,0.0000358630962916386,0.00002436271913930712
"page:9 june","9 June","page","article","article","https://oldschool.runescape.wiki/w/9_June",,,,,,59,28,286,26.5,59,25,0.0003780071072910271,0.00046102658013439876
"category:9 june updates","9 June updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00003296619949646191,0.00002436271913930712
"page:9 march","9 March","page","article","article","https://oldschool.runescape.wiki/w/9_March",,,,,,30,28,126,26.5,30,25,0.0001547421934595299,0.00017896370376533773
"category:9 march updates","9 March updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000029385535052867393,0.00002436271913930712
"page:9 may","9 May","page","article","article","https://oldschool.runescape.wiki/w/9_May",,,,,,1,28,1,26.5,1,25,0.000027783368458431722,0.00002519104940019428
"category:9 may updates","9 May updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027349402833488946,0.00002436271913930712
"page:9 november","9 November","page","article","article","https://oldschool.runescape.wiki/w/9_November",,,,,,8,28,27,26.5,8,25,0.000043238810564852877,0.00004080829145473557
"category:9 november updates","9 November updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000027597273160591064,0.00002436271913930712
"page:9 october","9 October","page","article","article","https://oldschool.runescape.wiki/w/9_October",,,,,,8,28,23,26.5,8,25,0.00004741908805065941,0.0000436953658946626
"category:9 october updates","9 October updates","category",,,,,,,,,1,0,0.5,0,0,0,0.00002766431533943326,0.00002436271913930712
"page:9 september","9 September","page","article","article","https://oldschool.runescape.wiki/w/9_September",,,,,,38,28,141,26.5,38,25,0.00016853972036057934,0.00020044042762222867
"category:9 september updates","9 September updates","category",,,,,,,,,1,0,0.5,0,0,0,0.000029606816332961766,0.00002436271913930712
"page:a kingdom divided/quick guide","A Kingdom Divided/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/A_Kingdom_Divided%2FQuick_guide",,,,,,0,2,0,1,0,0,0.00002690382053716503,0.00002436271913930712
"category:a kingdom divided","A Kingdom Divided","category",,,,,,,,,2,0,1,0,0,0,0.0000497720664900991,0.00002436271913930712
"page:a kingdom divided/speedrun guide","A Kingdom Divided/Speedrun guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/A_Kingdom_Divided%2FSpeedrun_guide",,,,,,0,2,0,1,0,0,0.00002690382053716503,0.00002436271913930712
"category:quest speedrunning guides","Quest Speedrunning guides","category",,,,,,,,,15,0,7.5,0,0,0,0.00006368332284447176,0.00002436271913930712
"page:a night at the theatre/quick guide","A Night at the Theatre/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/A_Night_at_the_Theatre%2FQuick_guide",,,,,,0,2,0,1,0,0,0.00002690382053716503,0.00002436271913930712
"category:a night at the theatre","A Night at the Theatre","category",,,,,,,,,3,0,1.5,0,0,0,0.00004057156559736302,0.00002436271913930712
"page:a porcine of interest/quick guide","A Porcine of Interest/Quick guide","page","quest","quest|guide","https://oldschool.runescape.wiki/w/A_Porcine_of_Interest%2FQuick_guide",,,,,,0,2,0,1,0,0,0.00002690382053716503,0.00002436271913930712
"category:a porcine of interest","A Porcine of Interest","category",,,,,,,,,1,0,0.5,0,0,0,0.00003833794351363207,0.00002436271913930712
"page:a r wright","A R Wright","page","article","article","https://oldschool.runescape.wiki/w/A_R_Wright",,,,,,2,3,5,1.5,2,0,0.00003414369761511335,0.00003539119681164116
"category:shield of arrav","Shield of Arrav","category",,,,,,,,,29,0,14.5,0,0,0,0.00006267584923995709,0.00002436271913930712
"category:characters that do not appear in-game","Characters that do not appear in-game","category",,,,,,,,,288,0,144,0,0,0,0.0015240351074929485,0.00002436271913930712
"category:characters from the fifth age","Characters from the Fifth Age","category",,,,,,,,,4,0,2,0,0,0,0.00007212967626718181,0.00002436271913930712
"page:a scribbled note","A scribbled note","page","item","item","https://oldschool.runescape.wiki/w/A_scribbled_note","2003-08-20",,"true","false","false",58,11,61,17.5,58,2,0.00009608228058039113,0.00011415604936213192
"category:content released in 2003","Content released in 2003","category",,,,,,,,,617,0,308.5,0,0,0,0.00041724005803919024,0.00002436271913930712
"category:legends' quest","Legends' Quest","category",,,,,,,,,94,0,47,0,0,0,0.0000888420270212742,0.00002436271913930712
"category:texts and tomes","Texts and tomes","category",,,,,,,,,42,0,21,0,0,0,0.00008383362427148537,0.00002436271913930712
"action:read","Read","action",,,,,,,,,168,0,335,0,0,0,0.0004330985628566676,0.00002436271913930712
"page:a scruffy note","A scruffy note","page","item","item","https://oldschool.runescape.wiki/w/A_scruffy_note","2002-08-27",,"true","false","false",26,14,26,20,26,4,0.00007289610003259722,0.0000932816719096748
"category:items that cannot be alchemised","Items that cannot be alchemised","category",,,,,,,,,54,0,27,0,0,0,0.00013315585242106414,0.00002436271913930712
"category:plague city","Plague City","category",,,,,,,,,31,0,15.5,0,0,0,0.00006042814542796149,0.00002436271913930712
"page:a small key","A small key","page","item","item","https://oldschool.runescape.wiki/w/A_small_key","2002-08-27",,"true","false","false",30,10,36,15.5,30,2,0.00009986470652680207,0.00012065047877524455
